Domain,Sub_domain,Question
금융보안일반,개인정보보호,"출입통제 절차에 포함되지 않는 것은?
1 출입신청
2 책임자 승인
3 출입권한 부여 및 회수
4 출입기록 삭제"
금융보안일반,개인정보보호,"보호구역 내 작업 절차에 대한 설명으로 가장 적절한 것은?
1 작업 신청 및 승인 절차 없이 자유롭게 작업을 수행할 수 있다.
2 작업 기록을 작성하지 않아도 된다.
3 작업 절차를 수립하고 작업 기록을 주기적으로 검토해야 한다.
4 보호구역 내 작업은 비인가자도 수행할 수 있다."
금융보안일반,개인정보보호,"다음 중 '인증 및 권한관리'에 대한 설명으로 가장 적절한 것은?
1 사용자 계정은 모든 직원에게 동일한 권한을 부여한다.
2 특수 계정은 최소한의 인원에게만 부여하고 통제해야 한다.
3 비밀번호는 6개월마다 변경할 필요가 없다.
4 외부자에게는 항상 관리자 권한을 부여한다."
금융보안일반,개인정보보호,"다음 중 '비밀번호 관리'에 대한 설명으로 가장 적절한 것은?
1 비밀번호는 영문, 숫자, 특수문자 중 1종류만 사용해도 된다.
2 비밀번호는 변경 주기를 설정하여 주기적으로 변경해야 한다.
3 비밀번호는 종이에 기록하여 보관하는 것이 안전하다.
4 비밀번호는 초기 설정 후 변경할 필요가 없다."
금융보안일반,개인정보보호,"접근권한 검토'에 대한 설명으로 옳은 것은?
1 접근권한 검토는 필요할 때마다 수행하면 된다.
2 접근권한 검토 결과는 기록으로 남길 필요가 없다.
3 접근권한 검토는 주기적으로 수행하여 적정성을 점검해야 한다.
4 접근권한 검토는 사용자 본인이 직접 수행해야 한다."
금융보안일반,개인정보보호,"응용프로그램 접근'에 대한 보호대책으로 적절한 것은?
1 응용프로그램의 소스코드 보안
2 응용프로그램의 접근 권한 관리
3 응용프로그램의 성능 및 장애관리
4 응용프로그램의 로그 및 접속기록 관리"
금융보안일반,개인정보보호,"무선 네트워크 접근 통제에 대한 설명으로 가장 적절한 것은?
1 무선 네트워크는 암호화가 필요하지 않다.
2 무선 네트워크 접근은 모든 사용자에게 개방되어야 한다.
3 무선 네트워크 접근은 인증 절차를 통해 통제되어야 한다.
4 무선 네트워크는 물리적 보안만으로 충분하다."
금융보안일반,개인정보보호,"다음 중 '보호대책 요구사항'에 포함되지 않는 항목은 무엇인가?
1 사용자 계정 관리
2 정보시스템 보호
3 암호키 관리
4 재해 복구 시험 및 개선"
금융보안일반,개인정보보호,"암호화 적용'에 대한 설명으로 올바르지 않은 것은?
1 암호정책 적용은 암호화 적용의 일부이다.
2 암호키 관리는 암호화 적용에 포함된다.
3 암호화 적용은 정보시스템의 보안성을 높인다.
4 암호화 적용은 물리적 보안에 해당한다."
금융보안일반,개인정보보호,"보호대책 요구사항에 따라 정보시스템 도입 시 보안 요구사항을 정의하는 단계에서 가장 중요한 고려사항은 무엇인가?
1 시스템의 성능 최적화
2 사용자 편의성
3 식별된 위험에 대한 적절한 보호대책 선정
4 비용 절감"
금융보안일반,개인정보보호,"정보시스템 도입 및 개발 보안에서 운영환경 이관 시 고려해야 할 사항으로 가장 적절한 것은?
1 운영환경과 시험환경의 물리적 분리
2 운영환경 이관 시 데이터 백업
3 운영환경 이관 시 보안 요구사항 재정의
4 운영환경 이관 시 사용자 계정 관리"
금융보안일반,개인정보보호,"시스템 및 서비스 운영관리에서 '변경관리'의 주요 목적은 무엇인가?
1 시스템 성능 향상
2 보안 사고 예방
3 시스템 변경 시 안정성 확보
4 사용자 편의성 증대"
금융보안일반,개인정보보호,"시스템 및 서비스 운영관리에서 성능 및 장애관리에 해당하는 활동은 무엇인가?
1 사용자 계정 관리
2 시스템 모니터링
3 네트워크 접근 통제
4 정보자산의 재사용 및 폐기"
금융보안일반,개인정보보호,"공개서버 보안에 대한 설명으로 옳은 것은?
1 공개서버는 외부 접근이 불가능하도록 설정해야 한다.
2 공개서버는 주기적으로 보안 패치를 적용해야 한다.
3 공개서버는 모든 사용자에게 관리자 권한을 부여해야 한다.
4 공개서버는 암호화가 필요하지 않다."
금융보안일반,개인정보보호,"시스템 및 서비스 보안관리에서 '정보전송 보안'의 주요 목적은 무엇인가?
1 데이터 무결성 보장
2 사용자 인증 강화
3 네트워크 접근 통제
4 로그 및 접속기록 관리"
금융보안일반,개인정보보호,"시스템 및 서비스 보안관리에서 '악성코드 통제'의 주요 목적은 무엇인가?
1 시스템 성능 최적화
2 데이터베이스 관리
3 정보 유출 방지
4 사용자 편의성 증대"
금융보안일반,개인정보보호,"재해 복구 계획 수립 시 고려해야 할 요소로 옳지 않은 것은?
1 복구 목표시간 정의
2 비상연락체계 구축
3 개인정보 파기 절차
4 복구 절차 수립"
금융보안일반,개인정보보호,"개인정보 수집 시 제한사항으로 옳은 것은?
1 개인정보 수집 목적에 필요한 최소한의 정보만 수집해야 한다.
2 정보주체의 동의 없이 모든 정보를 수집할 수 있다.
3 개인정보 수집 시 정보주체의 동의를 받을 필요가 없다.
4 개인정보 수집 시 모든 정보를 필수로 수집해야 한다."
금융보안일반,개인정보보호,"다음 중 '개인정보 처리 단계별 요구사항'에 포함되지 않는 것은 무엇인가?
1 개인정보 수집 시 보호조치
2 개인정보 보유 및 이용 시 보호조치
3 개인정보 파기 시 보호조치
4 개인정보 암호화 방법"
금융보안일반,개인정보보호,"주민등록번호 처리 제한에 대한 설명으로 옳은 것은?
1 주민등록번호는 언제든지 수집할 수 있다.
2 주민등록번호는 법적 근거가 있을 때만 수집할 수 있다.
3 주민등록번호는 정보주체의 동의 없이 수집할 수 없다.
4 주민등록번호는 수집 후 즉시 파기해야 한다."
금융보안일반,개인정보보호,"민감정보 및 고유식별정보의 처리 제한에 대한 설명으로 적절한 것은?
1 민감정보는 정보주체의 동의 없이 처리할 수 없다.
2 고유식별정보는 법적 근거 없이 수집할 수 없다.
3 민감정보 및 고유식별정보는 정보주체의 동의 또는 법적 근거가 있을 때만 처리할 수 있다.
4 민감정보는 정보주체의 별도 동의가 있어도 법적 근거 없이 처리할 수 없다."
금융보안일반,개인정보보호,"영상정보처리기기 설치·운영 시 준수해야 할 사항으로 옳지 않은 것은?
1 공개된 장소에 설치 시 법적 허용 요건을 검토해야 한다.
2 영상정보의 보관 기간을 정하고 만료 시 지체 없이 파기해야 한다.
3 고정형 영상정보처리기기의 녹음 기능을 사용할 수 있다.
4 정보주체가 쉽게 인식할 수 있도록 안내판을 설치해야 한다."
금융보안일반,개인정보보호,"개인정보 품질보장을 위해 필요한 조치로 가장 적절한 것은?
1 개인정보 수집 시 정보주체의 동의 받기
2 개인정보의 정확성 및 최신성 유지
3 개인정보 파기 시 안전한 방법으로 파기
4 개인정보 제3자 제공 시 동의 받기"
금융보안일반,개인정보보호,"개인정보 처리 단계별 요구사항 중 개인정보 수집 시 보호조치에 해당하지 않는 것은 무엇인가?
1 정보주체의 동의를 받아야 한다.
2 법정대리인의 동의를 받아야 한다.
3 개인정보의 목적 외 이용을 허용한다.
4 최소한의 개인정보만을 수집한다."
금융보안일반,개인정보보호,"영업의 양도 등에 따른 개인정보 이전 시 정보주체에게 사전에 알려야 할 사항으로 옳지 않은 것은?
1 개인정보를 이전하려는 사실
2 개인정보를 이전받는 자의 연락처
3 정보주체가 이전을 원하지 않는 경우 조치 방법
4 개인정보 이전 후의 처리 목적 변경"
금융보안일반,개인정보보호,"다음 중 '사고 예방 및 대응체계 구축'에 대한 설명으로 가장 적절한 것은?
1 침해사고 발생 시 내부에서만 대응하고 외부 기관과의 협조는 필요 없다.
2 침해사고 예방을 위해 탐지, 대응, 분석 및 공유 체계를 수립해야 한다.
3 개인정보 유출 사고는 발생하지 않으므로 별도의 대응체계가 필요 없다.
4 침해사고 대응 절차는 경영진의 승인 없이도 자유롭게 변경할 수 있다."
금융보안일반,개인정보보호,"다음 중 정보보호 및 개인정보보호 관리체계(ISMS-P) 인증기준에서 '사고 예방 및 대응'에 해당하는 항목으로 옳은 것은?
1 사용자 계정 관리
2 사고 예방 및 대응체계 구축
3 정보시스템 보호
4 비밀번호 관리"
금융보안일반,개인정보보호,"다음 중 '사고 대응 훈련 및 개선'에 대한 설명으로 가장 적절한 것은?
1 침해사고 발생 시 내부 보고 절차를 생략할 수 있다.
2 침해사고 대응 절차를 임직원과 이해관계자가 숙지하도록 연 1회 이상 모의훈련을 실시해야 한다.
3 침해사고 대응 훈련 결과는 별도로 기록하지 않아도 된다.
4 침해사고 대응 훈련은 필요시 실시하면 된다."
금융보안일반,개인정보보호,"다음 중 재해 복구 시험 및 개선에 대한 설명으로 가장 적절한 것은?
1 재해 복구 시험은 5년에 한 번씩 실시한다.
2 재해 복구 시험 결과는 별도로 기록하지 않는다.
3 재해 복구 시험 계획에는 시험 일정, 참여인원, 방법 등이 포함된다.
4 재해 복구 시험은 정보시스템 환경변화와 무관하게 진행된다."
금융보안일반,개인정보보호,"다음 중 가명정보 처리에 관한 설명으로 옳지 않은 것은?
1 가명정보는 통계작성, 과학적 연구, 공익적 기록보존 목적으로 처리할 수 있다.
2 가명정보는 정보주체의 동의 없이 처리할 수 있다.
3 가명정보는 추가 정보 없이도 특정 개인을 알아볼 수 있다.
4 가명정보 처리 시 재식별 금지 조치를 해야 한다."
금융보안일반,개인정보보호,"다음 중 개인정보를 국외로 이전할 때 고지해야 할 사항으로 옳지 않은 것은?
1 이전되는 개인정보 항목
2 개인정보가 이전되는 국가, 시기 및 방법
3 개인정보를 이전받는 자의 성명 및 연락처
4 이전받는 자의 국적"
금융보안일반,개인정보보호,"다음 중 처리목적 달성 후에도 개인정보를 보유해야 하는 경우에 대한 조치로 가장 적절한 것은 무엇인가?
1 개인정보를 다른 개인정보와 함께 저장한다.
2 개인정보를 암호화하여 저장한다.
3 개인정보를 최소한의 항목으로 제한하고 분리하여 저장한다.
4 개인정보를 즉시 파기한다."
금융보안일반,개인정보보호,"다음 중 정보주체의 권리보호에 해당하는 것은?
1 개인정보 수집 제한
2 개인정보 제3자 제공
3 개인정보 파기
4 정보주체에 대한 통지"
금융보안일반,개인정보보호,"다음 중 '최고책임자의 지정'에 대한 설명으로 가장 적절한 것은 무엇인가?
1 최고책임자는 정보보호 정책을 수립하고 운영해야 한다.
2 최고책임자는 정보보호 및 개인정보보호 관리체계의 효과성을 주기적으로 확인해야 한다.
3 최고책임자는 정보보호 및 개인정보보호 관리체계의 수립과 운영활동 전반에 경영진의 참여를 보장해야 한다.
4 최고책임자는 정보보호 및 개인정보보호 활동에 관한 의사결정에 적극적으로 참여해야 한다."
